Size,Area Type,City,Furnishing Status,Tenant Preferred,BHK,Bathroom,Rent
600.00,1.00,2.00,1.00,2.00,2.00,1.00,10000.00
2608.00,2.00,2.00,2.00,1.00,4.00,3.00,61500.00
850.00,2.00,2.00,2.00,3.00,2.00,2.00,13000.00
400.00,1.00,2.00,3.00,2.00,1.00,1.00,7500.00
1000.00,1.00,2.00,2.00,2.00,2.00,2.00,17000.00
1350.00,2.00,2.00,2.00,1.00,3.00,3.00,25000.00
800.00,2.00,2.00,2.00,2.00,2.00,2.00,10500.00
350.00,1.00,2.00,2.00,2.00,1.00,1.00,8000.00
900.00,1.00,2.00,2.00,2.00,1.00,1.00,9500.00
2000.00,2.00,2.00,2.00,2.00,3.00,3.00,50000.00
700.00,1.00,2.00,2.00,2.00,2.00,2.00,13000.00
600.00,1.00,2.00,2.00,2.00,1.00,1.00,13500.00
700.00,2.00,2.00,2.00,2.00,2.00,1.00,13000.00
600.00,1.00,2.00,2.00,1.00,1.00,1.00,15000.00
1400.00,1.00,2.00,1.00,2.00,2.00,3.00,15000.00
600.00,1.00,2.00,3.00,2.00,1.00,1.00,7000.00
770.00,1.00,2.00,1.00,2.00,2.00,2.00,25000.00
900.00,2.00,2.00,2.00,3.00,2.00,2.00,17000.00
500.00,1.00,2.00,1.00,2.00,1.00,1.00,7500.00
1100.00,1.00,2.00,3.00,2.00,2.00,2.00,15000.00
500.00,1.00,2.00,2.00,2.00,1.00,1.00,7500.00
1260.00,1.00,2.00,1.00,2.00,3.00,3.00,25000.00
1750.00,2.00,2.00,2.00,2.00,3.00,3.00,54000.00
600.00,2.00,2.00,2.00,1.00,1.00,1.00,14500.00
450.00,1.00,2.00,2.00,2.00,1.00,1.00,4500.00
800.00,1.00,2.00,2.00,2.00,2.00,1.00,10500.00
400.00,1.00,2.00,3.00,2.00,1.00,1.00,5500.00
600.00,2.00,2.00,3.00,1.00,2.00,2.00,16000.00
400.00,1.00,2.00,3.00,2.00,1.00,1.00,7000.00
900.00,1.00,2.00,1.00,2.00,2.00,2.00,12500.00
1200.00,1.00,2.00,2.00,2.00,2.00,1.00,10000.00
1045.00,2.00,2.00,2.00,1.00,2.00,2.00,18000.00
1021.00,2.00,2.00,1.00,1.00,3.00,3.00,28000.00
1200.00,1.00,2.00,3.00,2.00,3.00,2.00,12000.00
1000.00,2.00,2.00,3.00,2.00,2.00,1.00,13000.00
1280.00,2.00,2.00,1.00,2.00,2.00,2.00,50000.00
450.00,2.00,2.00,2.00,2.00,1.00,1.00,7000.00
450.00,1.00,2.00,3.00,2.00,2.00,2.00,30000.00
600.00,1.00,2.00,2.00,2.00,1.00,2.00,10000.00
800.00,1.00,2.00,2.00,2.00,2.00,2.00,15000.00
500.00,1.00,2.00,3.00,2.00,1.00,1.00,7500.00
1680.00,1.00,2.00,2.00,2.00,3.00,3.00,45000.00
2000.00,2.00,2.00,2.00,1.00,3.00,3.00,65000.00
500.00,2.00,2.00,2.00,1.00,1.00,1.00,12000.00
500.00,2.00,2.00,2.00,1.00,1.00,1.00,7000.00
800.00,1.00,2.00,3.00,2.00,1.00,1.00,9000.00
1100.00,1.00,2.00,2.00,3.00,2.00,2.00,23000.00
1200.00,1.00,2.00,2.00,2.00,2.00,2.00,30000.00
500.00,2.00,2.00,3.00,2.00,1.00,1.00,8000.00
1155.00,1.00,2.00,2.00,3.00,2.00,2.00,16000.00
440.00,1.00,2.00,2.00,2.00,1.00,1.00,7500.00
1040.00,2.00,2.00,2.00,2.00,2.00,2.00,20000.00
2900.00,2.00,2.00,1.00,1.00,4.00,4.00,110000.00
1200.00,1.00,2.00,2.00,2.00,3.00,2.00,30000.00
1600.00,1.00,2.00,2.00,3.00,3.00,3.00,20000.00
3150.00,2.00,2.00,3.00,1.00,4.00,4.00,84000.00
1000.00,1.00,2.00,2.00,2.00,2.00,2.00,17000.00
1200.00,1.00,2.00,2.00,2.00,2.00,2.00,15000.00
400.00,1.00,2.00,2.00,2.00,1.00,1.00,6000.00
950.00,2.00,2.00,1.00,2.00,2.00,3.00,16000.00
530.00,2.00,2.00,2.00,2.00,2.00,1.00,9500.00
300.00,2.00,2.00,3.00,2.00,1.00,1.00,8000.00
1000.00,1.00,2.00,2.00,2.00,2.00,2.00,15000.00
450.00,1.00,2.00,3.00,2.00,1.00,1.00,12000.00
600.00,2.00,2.00,2.00,1.00,1.00,1.00,10000.00
1100.00,1.00,2.00,3.00,2.00,2.00,2.00,16000.00
400.00,1.00,2.00,3.00,2.00,1.00,1.00,11000.00
700.00,1.00,2.00,3.00,2.00,2.00,2.00,11000.00
1105.00,1.00,2.00,2.00,2.00,2.00,2.00,20000.00
1430.00,1.00,2.00,2.00,2.00,3.00,2.00,24000.00
850.00,1.00,2.00,2.00,2.00,2.00,2.00,14500.00
650.00,1.00,2.00,3.00,2.00,1.00,1.00,4000.00
1200.00,1.00,2.00,3.00,2.00,2.00,2.00,12000.00
600.00,1.00,2.00,3.00,2.00,2.00,2.00,8500.00
400.00,2.00,2.00,2.00,2.00,1.00,1.00,9000.00
2800.00,2.00,2.00,1.00,3.00,4.00,4.00,180000.00
1100.00,1.00,2.00,2.00,2.00,2.00,2.00,10500.00
900.00,1.00,2.00,3.00,1.00,2.00,2.00,12000.00
1300.00,1.00,2.00,2.00,2.00,3.00,2.00,32000.00
1000.00,1.00,2.00,2.00,2.00,2.00,3.00,15000.00
1000.00,2.00,2.00,1.00,2.00,3.00,3.00,21000.00
900.00,2.00,2.00,3.00,2.00,2.00,2.00,12000.00
800.00,2.00,2.00,3.00,2.00,1.00,1.00,7000.00
750.00,1.00,2.00,3.00,2.00,2.00,2.00,15000.00
1100.00,2.00,2.00,3.00,1.00,2.00,2.00,11400.00
1200.00,1.00,2.00,2.00,2.00,2.00,2.00,15000.00
1000.00,2.00,2.00,2.00,2.00,2.00,2.00,19000.00
1000.00,2.00,2.00,2.00,1.00,2.00,2.00,27000.00
2000.00,2.00,2.00,2.00,2.00,3.00,3.00,48000.00
550.00,1.00,2.00,2.00,2.00,1.00,1.00,7000.00
1130.00,1.00,2.00,3.00,3.00,2.00,2.00,15000.00
600.00,1.00,2.00,2.00,2.00,2.00,2.00,10000.00
100.00,2.00,2.00,2.00,2.00,1.00,1.00,7000.00
500.00,1.00,2.00,2.00,2.00,2.00,1.00,9000.00
600.00,1.00,2.00,3.00,2.00,1.00,1.00,8000.00
1200.00,2.00,2.00,2.00,1.00,2.00,2.00,35000.00
850.00,1.00,2.00,2.00,2.00,2.00,2.00,16000.00
600.00,1.00,2.00,3.00,2.00,1.00,1.00,4500.00
600.00,1.00,2.00,3.00,2.00,2.00,1.00,16000.00
700.00,1.00,2.00,2.00,2.00,2.00,1.00,10000.00
400.00,2.00,2.00,3.00,2.00,1.00,1.00,8000.00
400.00,1.00,2.00,2.00,2.00,1.00,1.00,6000.00
1000.00,2.00,2.00,3.00,2.00,2.00,2.00,13000.00
1200.00,1.00,2.00,2.00,2.00,2.00,2.00,10000.00
1603.00,2.00,2.00,2.00,2.00,3.00,3.00,55000.00
1200.00,1.00,2.00,2.00,3.00,3.00,3.00,15000.00
420.00,2.00,2.00,2.00,2.00,1.00,1.00,12000.00
1200.00,1.00,2.00,2.00,2.00,2.00,2.00,9000.00
1771.00,1.00,2.00,2.00,2.00,3.00,3.00,36000.00
1200.00,1.00,2.00,2.00,2.00,3.00,3.00,37000.00
700.00,1.00,2.00,3.00,2.00,2.00,1.00,6000.00
610.00,1.00,2.00,2.00,2.00,1.00,1.00,17000.00
800.00,1.00,2.00,3.00,2.00,1.00,1.00,8000.00
550.00,1.00,2.00,2.00,2.00,1.00,1.00,7500.00
750.00,1.00,2.00,2.00,2.00,2.00,1.00,9500.00
700.00,2.00,2.00,2.00,1.00,2.00,2.00,13500.00
600.00,2.00,2.00,2.00,2.00,1.00,1.00,9000.00
360.00,1.00,2.00,3.00,2.00,1.00,1.00,7000.00
800.00,1.00,2.00,3.00,2.00,2.00,2.00,12000.00
3700.00,2.00,2.00,2.00,2.00,4.00,5.00,100000.00
1200.00,1.00,2.00,3.00,2.00,2.00,2.00,12000.00
480.00,1.00,2.00,1.00,2.00,1.00,1.00,8500.00
1000.00,1.00,2.00,2.00,2.00,2.00,2.00,18000.00
800.00,1.00,2.00,2.00,3.00,1.00,1.00,11000.00
900.00,1.00,2.00,1.00,2.00,3.00,2.00,18000.00
1450.00,1.00,2.00,2.00,2.00,3.00,3.00,17000.00
400.00,1.00,2.00,3.00,2.00,1.00,1.00,6500.00
700.00,1.00,2.00,2.00,2.00,2.00,2.00,11500.00
1000.00,2.00,2.00,2.00,2.00,2.00,2.00,22000.00
450.00,2.00,2.00,1.00,2.00,1.00,1.00,13000.00
773.00,2.00,2.00,2.00,1.00,3.00,2.00,20000.00
1200.00,1.00,2.00,2.00,2.00,2.00,2.00,10000.00
1000.00,1.00,2.00,3.00,2.00,2.00,2.00,15000.00
150.00,1.00,2.00,3.00,2.00,1.00,1.00,8000.00
865.00,1.00,2.00,2.00,2.00,2.00,2.00,12000.00
600.00,1.00,2.00,2.00,2.00,1.00,1.00,20000.00
800.00,1.00,2.00,2.00,2.00,2.00,1.00,20000.00
200.00,1.00,2.00,2.00,2.00,1.00,1.00,8000.00
600.00,2.00,2.00,3.00,1.00,1.00,2.00,11000.00
1840.00,2.00,2.00,2.00,2.00,3.00,2.00,40000.00
800.00,1.00,2.00,2.00,2.00,2.00,2.00,10000.00
1600.00,2.00,2.00,2.00,3.00,3.00,2.00,30000.00
600.00,1.00,2.00,3.00,2.00,2.00,1.00,8000.00
1100.00,2.00,2.00,3.00,1.00,2.00,2.00,15000.00
950.00,1.00,2.00,2.00,2.00,2.00,2.00,12000.00
905.00,1.00,2.00,2.00,3.00,2.00,2.00,12000.00
1200.00,2.00,2.00,2.00,1.00,3.00,2.00,20000.00
1000.00,1.00,2.00,2.00,2.00,3.00,1.00,13000.00
1080.00,1.00,2.00,1.00,2.00,2.00,2.00,17500.00
600.00,1.00,2.00,2.00,2.00,1.00,1.00,8000.00
1000.00,1.00,2.00,2.00,2.00,2.00,2.00,8500.00
600.00,1.00,2.00,2.00,2.00,1.00,1.00,7500.00
1100.00,1.00,2.00,2.00,2.00,2.00,2.00,22000.00
300.00,1.00,2.00,3.00,2.00,1.00,1.00,6000.00
1200.00,2.00,2.00,1.00,2.00,2.00,1.00,32900.00
800.00,1.00,2.00,1.00,2.00,2.00,1.00,15000.00
535.00,1.00,2.00,3.00,2.00,2.00,1.00,10000.00
800.00,1.00,2.00,3.00,2.00,2.00,2.00,10000.00
1159.00,1.00,2.00,3.00,2.00,3.00,2.00,21000.00
2650.00,2.00,2.00,3.00,1.00,4.00,5.00,63000.00
50.00,2.00,2.00,2.00,1.00,1.00,1.00,6900.00
700.00,1.00,2.00,3.00,2.00,2.00,1.00,14000.00
550.00,1.00,2.00,2.00,1.00,1.00,1.00,14500.00
700.00,1.00,2.00,2.00,2.00,1.00,1.00,6500.00
600.00,1.00,2.00,3.00,2.00,2.00,2.00,13000.00
600.00,1.00,2.00,2.00,2.00,2.00,1.00,8000.00
1000.00,1.00,2.00,2.00,2.00,2.00,1.00,18000.00
1100.00,1.00,2.00,2.00,2.00,2.00,3.00,20000.00
750.00,2.00,2.00,2.00,2.00,1.00,1.00,14000.00
2900.00,1.00,2.00,1.00,2.00,4.00,4.00,50000.00
990.00,1.00,2.00,3.00,2.00,2.00,2.00,14500.00
1300.00,1.00,2.00,1.00,2.00,2.00,2.00,15000.00
550.00,2.00,2.00,2.00,2.00,1.00,1.00,11500.00
1360.00,1.00,2.00,2.00,2.00,3.00,2.00,15000.00
600.00,2.00,2.00,2.00,1.00,2.00,2.00,12000.00
1200.00,2.00,2.00,2.00,2.00,2.00,2.00,18000.00
1050.00,1.00,2.00,2.00,2.00,2.00,2.00,15000.00
840.00,1.00,2.00,2.00,2.00,2.00,2.00,12000.00
1050.00,1.00,2.00,2.00,2.00,2.00,2.00,25000.00
3250.00,2.00,2.00,1.00,2.00,3.00,4.00,150000.00
500.00,1.00,2.00,3.00,2.00,1.00,1.00,10000.00
900.00,1.00,2.00,2.00,2.00,2.00,1.00,8000.00
1300.00,2.00,2.00,2.00,2.00,2.00,2.00,40000.00
600.00,1.00,2.00,3.00,2.00,2.00,1.00,12000.00
900.00,2.00,2.00,2.00,2.00,2.00,1.00,16000.00
1100.00,2.00,2.00,2.00,2.00,2.00,2.00,23000.00
1100.00,2.00,2.00,2.00,2.00,2.00,2.00,25000.00
600.00,1.00,2.00,3.00,2.00,1.00,1.00,7000.00
1250.00,2.00,2.00,3.00,1.00,2.00,2.00,17500.00
415.00,2.00,2.00,2.00,2.00,1.00,1.00,10000.00
1200.00,1.00,2.00,1.00,2.00,3.00,3.00,39000.00
1200.00,2.00,2.00,3.00,1.00,3.00,2.00,22000.00
1000.00,1.00,2.00,2.00,3.00,2.00,2.00,18000.00
1300.00,1.00,2.00,1.00,2.00,2.00,2.00,23000.00
1150.00,2.00,2.00,3.00,2.00,2.00,2.00,20000.00
450.00,2.00,2.00,2.00,2.00,1.00,1.00,10000.00
600.00,2.00,2.00,2.00,2.00,1.00,1.00,15000.00
1000.00,1.00,2.00,2.00,2.00,2.00,2.00,17000.00
1900.00,2.00,2.00,3.00,1.00,3.00,3.00,56000.00
1700.00,2.00,2.00,2.00,2.00,3.00,3.00,43000.00
1100.00,2.00,2.00,2.00,2.00,2.00,2.00,25000.00
500.00,2.00,2.00,2.00,2.00,1.00,1.00,9000.00
1757.00,1.00,2.00,2.00,2.00,3.00,3.00,31000.00
300.00,1.00,2.00,2.00,2.00,1.00,1.00,6000.00
500.00,1.00,2.00,2.00,2.00,1.00,1.00,5000.00
1200.00,1.00,2.00,3.00,1.00,2.00,2.00,16000.00
800.00,2.00,2.00,2.00,3.00,1.00,1.00,20000.00
1281.00,1.00,2.00,2.00,2.00,3.00,3.00,28000.00
1450.00,2.00,2.00,2.00,2.00,2.00,2.00,18000.00
600.00,1.00,2.00,2.00,1.00,1.00,1.00,12000.00
980.00,1.00,2.00,1.00,3.00,2.00,2.00,20000.00
1500.00,1.00,2.00,2.00,1.00,3.00,3.00,25000.00
1800.00,1.00,2.00,2.00,2.00,3.00,3.00,35000.00
400.00,1.00,2.00,3.00,2.00,1.00,1.00,7000.00
600.00,2.00,2.00,3.00,1.00,1.00,1.00,7500.00
1100.00,2.00,2.00,2.00,2.00,2.00,2.00,14000.00
1100.00,2.00,2.00,2.00,1.00,2.00,2.00,20000.00
3500.00,2.00,2.00,2.00,1.00,4.00,5.00,380000.00
1100.00,2.00,2.00,3.00,2.00,2.00,2.00,21000.00
700.00,1.00,2.00,2.00,2.00,2.00,2.00,15000.00
600.00,2.00,2.00,3.00,1.00,1.00,1.00,5500.00
700.00,1.00,2.00,3.00,2.00,2.00,2.00,10000.00
250.00,1.00,2.00,2.00,2.00,1.00,1.00,7000.00
1200.00,1.00,2.00,2.00,2.00,2.00,1.00,11500.00
1450.00,1.00,2.00,2.00,2.00,3.00,3.00,22000.00
1221.00,2.00,2.00,3.00,1.00,2.00,2.00,19000.00
1250.00,1.00,2.00,2.00,2.00,2.00,2.00,15000.00
700.00,2.00,2.00,2.00,3.00,2.00,1.00,10500.00
700.00,2.00,2.00,2.00,2.00,2.00,2.00,12000.00
200.00,1.00,2.00,2.00,2.00,1.00,1.00,7000.00
1200.00,2.00,2.00,2.00,2.00,2.00,2.00,15000.00
600.00,1.00,2.00,2.00,2.00,2.00,2.00,23000.00
600.00,1.00,2.00,2.00,2.00,1.00,1.00,6500.00
1800.00,2.00,2.00,2.00,2.00,3.00,3.00,29000.00
900.00,2.00,2.00,3.00,2.00,2.00,2.00,12000.00
1000.00,1.00,2.00,2.00,1.00,2.00,2.00,10000.00
500.00,2.00,2.00,2.00,2.00,2.00,2.00,12500.00
1800.00,1.00,2.00,2.00,2.00,3.00,3.00,32000.00
416.00,1.00,2.00,3.00,2.00,1.00,1.00,8000.00
600.00,1.00,2.00,2.00,2.00,2.00,1.00,10500.00
400.00,1.00,2.00,3.00,2.00,1.00,1.00,6000.00
1200.00,1.00,2.00,2.00,2.00,3.00,2.00,16000.00
1600.00,2.00,2.00,2.00,2.00,3.00,3.00,45000.00
500.00,1.00,2.00,2.00,2.00,1.00,1.00,6000.00
500.00,1.00,2.00,2.00,3.00,1.00,1.00,5000.00
1800.00,1.00,2.00,2.00,2.00,3.00,3.00,14000.00
900.00,2.00,2.00,1.00,2.00,2.00,2.00,20000.00
550.00,2.00,2.00,2.00,2.00,1.00,1.00,11000.00
600.00,1.00,2.00,3.00,1.00,1.00,1.00,5500.00
1800.00,2.00,2.00,3.00,1.00,3.00,3.00,55000.00
976.00,1.00,2.00,2.00,2.00,2.00,1.00,15000.00
350.00,1.00,2.00,2.00,2.00,1.00,1.00,8500.00
1100.00,2.00,2.00,2.00,2.00,2.00,2.00,15000.00
500.00,1.00,2.00,3.00,2.00,2.00,1.00,12000.00
600.00,2.00,2.00,2.00,1.00,1.00,1.00,7500.00
1100.00,1.00,2.00,2.00,2.00,2.00,2.00,16000.00
1150.00,2.00,2.00,1.00,3.00,2.00,2.00,20000.00
850.00,1.00,2.00,2.00,2.00,2.00,2.00,14500.00
600.00,1.00,2.00,2.00,2.00,1.00,1.00,6000.00
900.00,2.00,2.00,2.00,1.00,2.00,2.00,14000.00
300.00,1.00,2.00,2.00,2.00,1.00,1.00,7000.00
1130.00,1.00,2.00,2.00,2.00,2.00,2.00,27500.00
1200.00,1.00,2.00,3.00,2.00,2.00,2.00,18000.00
1000.00,1.00,2.00,2.00,2.00,2.00,2.00,10000.00
1700.00,1.00,2.00,1.00,3.00,3.00,3.00,31000.00
1100.00,2.00,2.00,2.00,2.00,2.00,2.00,15000.00
300.00,1.00,2.00,2.00,2.00,1.00,1.00,11000.00
600.00,1.00,2.00,3.00,2.00,1.00,1.00,4500.00
1000.00,1.00,2.00,2.00,2.00,1.00,2.00,10000.00
1200.00,1.00,2.00,3.00,2.00,2.00,2.00,10000.00
500.00,1.00,2.00,2.00,2.00,1.00,1.00,9000.00
1050.00,1.00,2.00,2.00,2.00,2.00,2.00,16000.00
350.00,2.00,2.00,3.00,2.00,1.00,1.00,5000.00
1000.00,1.00,2.00,2.00,2.00,2.00,2.00,10000.00
600.00,2.00,2.00,2.00,2.00,1.00,1.00,15000.00
150.00,1.00,2.00,3.00,2.00,1.00,1.00,3500.00
1400.00,1.00,2.00,1.00,2.00,2.00,2.00,16000.00
1387.00,1.00,2.00,2.00,2.00,2.00,3.00,17000.00
1350.00,1.00,2.00,1.00,2.00,3.00,2.00,30000.00
1020.00,2.00,2.00,3.00,2.00,2.00,2.00,12000.00
600.00,2.00,2.00,2.00,2.00,1.00,1.00,9000.00
400.00,1.00,2.00,2.00,2.00,1.00,1.00,6000.00
550.00,2.00,2.00,2.00,1.00,1.00,1.00,20000.00
1400.00,2.00,2.00,1.00,2.00,3.00,2.00,30000.00
1050.00,2.00,2.00,2.00,2.00,2.00,2.00,20000.00
800.00,1.00,2.00,3.00,2.00,2.00,2.00,15000.00
1100.00,1.00,2.00,3.00,2.00,2.00,2.00,20000.00
1500.00,1.00,2.00,2.00,2.00,3.00,2.00,25000.00
800.00,2.00,2.00,2.00,2.00,1.00,1.00,9000.00
800.00,2.00,2.00,2.00,1.00,2.00,1.00,17000.00
1200.00,1.00,2.00,2.00,2.00,2.00,2.00,16500.00
450.00,1.00,2.00,3.00,2.00,1.00,1.00,7000.00
1425.00,1.00,2.00,2.00,2.00,3.00,2.00,30000.00
720.00,1.00,2.00,2.00,2.00,2.00,2.00,8500.00
700.00,2.00,2.00,2.00,2.00,1.00,1.00,8000.00
1100.00,1.00,2.00,2.00,2.00,2.00,2.00,20000.00
1645.00,2.00,2.00,2.00,2.00,3.00,3.00,30000.00
3276.00,1.00,2.00,2.00,2.00,3.00,3.00,120000.00
500.00,1.00,2.00,3.00,2.00,1.00,1.00,7000.00
600.00,1.00,2.00,1.00,2.00,2.00,2.00,10000.00
600.00,1.00,2.00,2.00,2.00,1.00,1.00,5000.00
1893.00,1.00,2.00,2.00,1.00,3.00,4.00,30000.00
450.00,1.00,2.00,3.00,1.00,1.00,1.00,6500.00
650.00,2.00,2.00,2.00,1.00,1.00,1.00,10000.00
400.00,2.00,2.00,3.00,1.00,1.00,1.00,18000.00
1296.00,2.00,2.00,2.00,2.00,2.00,2.00,30000.00
1000.00,2.00,2.00,2.00,1.00,2.00,2.00,20000.00
600.00,2.00,2.00,3.00,1.00,1.00,1.00,16500.00
600.00,1.00,2.00,1.00,2.00,1.00,1.00,15000.00
4800.00,2.00,2.00,2.00,2.00,4.00,4.00,130000.00
1000.00,1.00,2.00,2.00,2.00,2.00,1.00,15000.00
800.00,2.00,2.00,3.00,1.00,1.00,1.00,70000.00
455.00,2.00,2.00,2.00,2.00,1.00,1.00,22000.00
575.00,2.00,2.00,2.00,1.00,2.00,2.00,9750.00
1066.00,1.00,2.00,3.00,2.00,2.00,2.00,23000.00
850.00,1.00,2.00,2.00,2.00,2.00,1.00,12000.00
1550.00,2.00,2.00,2.00,2.00,3.00,3.00,60000.00
1000.00,1.00,2.00,2.00,2.00,2.00,2.00,11000.00
800.00,1.00,2.00,2.00,2.00,2.00,1.00,12000.00
450.00,2.00,2.00,2.00,2.00,1.00,1.00,11000.00
1350.00,2.00,2.00,2.00,2.00,2.00,2.00,19000.00
1350.00,1.00,2.00,2.00,2.00,2.00,2.00,10000.00
600.00,1.00,2.00,2.00,2.00,1.00,1.00,7500.00
2150.00,1.00,2.00,2.00,1.00,3.00,3.00,55000.00
1080.00,1.00,2.00,2.00,2.00,2.00,2.00,11000.00
1450.00,1.00,2.00,2.00,2.00,3.00,3.00,50000.00
700.00,1.00,2.00,3.00,2.00,2.00,2.00,13500.00
1200.00,1.00,2.00,2.00,2.00,2.00,2.00,16500.00
2110.00,2.00,2.00,3.00,1.00,3.00,3.00,120000.00
500.00,1.00,2.00,2.00,2.00,1.00,1.00,7000.00
850.00,1.00,2.00,2.00,2.00,2.00,1.00,10000.00
400.00,1.00,2.00,3.00,2.00,1.00,1.00,7000.00
800.00,1.00,2.00,1.00,2.00,1.00,1.00,18000.00
600.00,1.00,2.00,2.00,3.00,1.00,1.00,11000.00
450.00,1.00,2.00,3.00,2.00,1.00,1.00,9000.00
2080.00,2.00,2.00,2.00,3.00,3.00,3.00,60000.00
2500.00,2.00,2.00,2.00,1.00,3.00,3.00,3500000.00
650.00,1.00,2.00,2.00,2.00,2.00,1.00,12500.00
1100.00,1.00,2.00,2.00,2.00,2.00,2.00,16000.00
1025.00,2.00,2.00,2.00,2.00,2.00,2.00,30000.00
1100.00,2.00,2.00,2.00,1.00,2.00,2.00,17000.00
350.00,1.00,2.00,3.00,2.00,1.00,1.00,8000.00
1050.00,1.00,2.00,1.00,2.00,2.00,2.00,16500.00
600.00,1.00,2.00,2.00,2.00,2.00,1.00,13000.00
800.00,1.00,2.00,2.00,3.00,2.00,2.00,12000.00
700.00,1.00,2.00,2.00,2.00,2.00,2.00,17000.00
750.00,1.00,2.00,2.00,2.00,3.00,2.00,15000.00
1600.00,1.00,2.00,2.00,2.00,3.00,3.00,35000.00
1180.00,2.00,2.00,2.00,3.00,2.00,2.00,13000.00
1400.00,1.00,2.00,2.00,2.00,2.00,2.00,12000.00
750.00,1.00,2.00,2.00,2.00,1.00,1.00,10000.00
580.00,2.00,2.00,2.00,1.00,2.00,1.00,9000.00
350.00,1.00,2.00,3.00,2.00,1.00,1.00,6000.00
1100.00,1.00,2.00,2.00,2.00,2.00,2.00,8900.00
1900.00,2.00,2.00,3.00,1.00,3.00,3.00,40000.00
1105.00,2.00,2.00,1.00,2.00,2.00,2.00,24000.00
1080.00,2.00,2.00,1.00,2.00,2.00,2.00,18500.00
1281.00,1.00,2.00,2.00,2.00,2.00,2.00,16000.00
600.00,1.00,2.00,2.00,2.00,1.00,1.00,8000.00
850.00,1.00,2.00,2.00,2.00,2.00,2.00,15000.00
1200.00,1.00,2.00,2.00,2.00,2.00,2.00,27000.00
900.00,1.00,2.00,1.00,2.00,2.00,2.00,17000.00
1250.00,2.00,2.00,2.00,2.00,3.00,3.00,50000.00
800.00,2.00,2.00,3.00,1.00,2.00,2.00,14000.00
500.00,1.00,2.00,3.00,2.00,1.00,1.00,5000.00
600.00,1.00,2.00,2.00,2.00,2.00,2.00,8000.00
904.00,1.00,2.00,1.00,2.00,3.00,2.00,20000.00
750.00,1.00,2.00,2.00,2.00,2.00,2.00,15000.00
1252.00,2.00,2.00,2.00,2.00,3.00,2.00,20000.00
1200.00,1.00,2.00,2.00,2.00,2.00,2.00,11000.00
440.00,1.00,2.00,1.00,2.00,2.00,2.00,8500.00
1600.00,2.00,2.00,2.00,2.00,3.00,3.00,22500.00
1200.00,1.00,2.00,1.00,2.00,2.00,2.00,15000.00
950.00,2.00,2.00,2.00,2.00,2.00,2.00,11000.00
800.00,1.00,2.00,3.00,2.00,2.00,2.00,11000.00
1000.00,2.00,2.00,2.00,2.00,2.00,1.00,9000.00
2770.00,1.00,2.00,2.00,2.00,3.00,3.00,120000.00
800.00,1.00,2.00,2.00,2.00,2.00,1.00,15000.00
400.00,1.00,2.00,2.00,2.00,1.00,1.00,7000.00
144.00,1.00,2.00,2.00,2.00,1.00,1.00,5000.00
600.00,1.00,2.00,1.00,2.00,1.00,1.00,18000.00
2200.00,2.00,2.00,2.00,1.00,3.00,3.00,45000.00
1005.00,2.00,2.00,2.00,2.00,2.00,3.00,21000.00
1200.00,1.00,2.00,2.00,2.00,2.00,2.00,10000.00
1180.00,1.00,2.00,2.00,3.00,2.00,2.00,15000.00
900.00,1.00,2.00,2.00,2.00,2.00,2.00,11000.00
500.00,2.00,2.00,2.00,2.00,1.00,1.00,7500.00
1100.00,2.00,2.00,2.00,3.00,3.00,2.00,22000.00
1100.00,1.00,2.00,2.00,2.00,2.00,2.00,17000.00
400.00,1.00,2.00,2.00,2.00,1.00,1.00,6000.00
1250.00,1.00,2.00,2.00,3.00,2.00,2.00,20000.00
600.00,1.00,2.00,3.00,2.00,2.00,2.00,18000.00
780.00,2.00,2.00,2.00,2.00,2.00,1.00,13000.00
1274.00,2.00,2.00,2.00,2.00,2.00,2.00,38000.00
1200.00,2.00,2.00,1.00,2.00,2.00,2.00,36000.00
400.00,1.00,2.00,3.00,2.00,1.00,1.00,7500.00
500.00,1.00,2.00,3.00,2.00,1.00,1.00,9000.00
1100.00,2.00,2.00,2.00,1.00,3.00,3.00,18000.00
700.00,1.00,2.00,3.00,1.00,1.00,1.00,6500.00
600.00,1.00,2.00,2.00,2.00,2.00,1.00,6000.00
1200.00,2.00,2.00,2.00,2.00,2.00,2.00,18000.00
900.00,1.00,2.00,2.00,2.00,2.00,2.00,12000.00
1850.00,2.00,2.00,2.00,1.00,3.00,3.00,75000.00
900.00,1.00,2.00,3.00,3.00,2.00,2.00,25000.00
1050.00,1.00,2.00,2.00,2.00,2.00,2.00,20000.00
1200.00,1.00,2.00,2.00,2.00,2.00,2.00,8000.00
600.00,1.00,2.00,3.00,2.00,2.00,2.00,11000.00
1480.00,2.00,2.00,1.00,3.00,3.00,2.00,65000.00
400.00,1.00,2.00,2.00,2.00,1.00,1.00,6000.00
4500.00,2.00,2.00,3.00,1.00,4.00,4.00,160000.00
600.00,1.00,2.00,2.00,2.00,1.00,1.00,11000.00
1100.00,1.00,2.00,3.00,2.00,2.00,2.00,20000.00
600.00,1.00,2.00,3.00,2.00,1.00,1.00,5500.00
1100.00,1.00,2.00,2.00,2.00,3.00,3.00,12000.00
1320.00,1.00,2.00,2.00,2.00,3.00,2.00,21500.00
500.00,1.00,2.00,3.00,2.00,2.00,1.00,9300.00
600.00,1.00,2.00,3.00,2.00,1.00,1.00,6000.00
